瘤痢,瘤痢疙,老矫,10CM 沥矫 配剧荐盒(%),20CM 沥矫 配剧荐盒(%),30CM 沥矫 配剧荐盒(%),50CM 沥矫 配剧荐盒(%),,老矫,10CM 沥矫 配剧荐盒(%),20CM 沥矫 配剧荐盒(%),30CM 沥矫 配剧荐盒(%),50CM 沥矫 配剧荐盒(%)
702,劳魂,2022-03-02 2:00,18.5,26.1,28.3,28.5,,2022-03-01 22:00,18.5,26.1,28.3,28.5
702,劳魂,2022-03-02 3:00,18.5,26.1,28.3,28.5,,2022-03-01 23:00,18.6,26.1,28.3,28.5
702,劳魂,2022-03-02 4:00,18.4,26.1,28.3,28.5,,2022-03-02 1:00,18.6,26.1,28.3,28.5
702,劳魂,2022-03-02 5:00,18.3,26.1,28.3,28.5,,2022-03-02 2:00,18.5,26.1,28.3,28.5
702,劳魂,2022-03-02 6:00,18.1,26.1,28.3,28.5,,2022-03-02 3:00,18.5,26.1,28.3,28.5
702,劳魂,2022-03-02 7:00,18,26.1,28.3,28.5,,2022-03-02 4:00,18.4,26.1,28.3,28.5
702,劳魂,2022-03-02 8:00,17.9,26.1,28.3,28.5,,2022-03-02 5:00,18.3,26.1,28.3,28.5
702,劳魂,2022-03-02 9:00,17.8,26.1,28.3,28.5,,2022-03-02 6:00,18.1,26.1,28.3,28.5
702,劳魂,2022-03-02 10:00,17.8,26,28.3,28.5,,2022-03-02 7:00,18,26.1,28.3,28.5
702,劳魂,2022-03-02 11:00,18,26,28.1,28.5,,2022-03-02 8:00,17.9,26.1,28.3,28.5
702,劳魂,2022-03-02 12:00,18.1,26,28.1,28.5,,2022-03-02 9:00,17.8,26.1,28.3,28.5
702,劳魂,2022-03-02 13:00,18,26.1,28.1,28.5,,2022-03-02 10:00,17.8,26,28.3,28.5
702,劳魂,2022-03-02 14:00,18,26.1,28.2,28.5,,2022-03-02 11:00,18,26,28.1,28.5
702,劳魂,2022-03-02 15:00,17.8,26.1,28.3,28.5,,2022-03-02 12:00,18.1,26,28.1,28.5
702,劳魂,2022-03-02 16:00,17.5,26.1,28.3,28.5,,2022-03-02 13:00,18,26.1,28.1,28.5
702,劳魂,2022-03-02 17:00,17.4,26.3,28.3,28.5,,2022-03-02 14:00,18,26.1,28.2,28.5
702,劳魂,2022-03-02 18:00,17.4,26.3,28.3,28.5,,2022-03-02 15:00,17.8,26.1,28.3,28.5
702,劳魂,2022-03-02 19:00,17.4,26.3,28.3,28.5,,2022-03-02 16:00,17.5,26.1,28.3,28.5
702,劳魂,2022-03-02 20:00,17.5,26.3,28.3,28.5,,2022-03-02 17:00,17.4,26.3,28.3,28.5
702,劳魂,2022-03-02 21:00,17.6,26.3,28.3,28.5,,2022-03-02 18:00,17.4,26.3,28.3,28.5
702,劳魂,2022-03-02 22:00,17.6,26.1,28.3,28.5,,2022-03-02 19:00,17.4,26.3,28.3,28.5
702,劳魂,2022-03-02 23:00,17.8,26.1,28.3,28.5,,2022-03-02 20:00,17.5,26.3,28.3,28.5
702,劳魂,2022-03-03 0:00,17.8,26.1,28.3,28.5,,2022-03-02 21:00,17.6,26.3,28.3,28.5
702,劳魂,2022-03-03 1:00,17.8,26.1,28.3,28.5,,2022-03-02 22:00,17.6,26.1,28.3,28.5
702,劳魂,2022-03-03 2:00,17.6,26.1,28.3,28.5,,2022-03-02 23:00,17.8,26.1,28.3,28.5
702,劳魂,2022-03-03 3:00,17.6,26.1,28.3,28.5,,2022-03-03 0:00,17.8,26.1,28.3,28.5
702,劳魂,2022-03-03 4:00,17.5,26.1,28.3,28.5,,2022-03-03 1:00,17.8,26.1,28.3,28.5
702,劳魂,2022-03-03 5:00,17.4,26.1,28.3,28.5,,2022-03-03 2:00,17.6,26.1,28.3,28.5
702,劳魂,2022-03-03 6:00,17.3,26.1,28.3,28.5,,2022-03-03 3:00,17.6,26.1,28.3,28.5
702,劳魂,2022-03-03 7:00,17.2,26.1,28.3,28.5,,2022-03-03 4:00,17.5,26.1,28.3,28.5
702,劳魂,2022-03-03 8:00,17.1,26.1,28.3,28.5,,2022-03-03 5:00,17.4,26.1,28.3,28.5
702,劳魂,2022-03-03 9:00,17,26,28.3,28.5,,2022-03-03 6:00,17.3,26.1,28.3,28.5
702,劳魂,2022-03-03 10:00,17.1,26,28.3,28.5,,2022-03-03 7:00,17.2,26.1,28.3,28.5
702,劳魂,2022-03-03 11:00,17.3,26,28.3,28.5,,2022-03-03 8:00,17.1,26.1,28.3,28.5
702,劳魂,2022-03-03 12:00,17.4,26,28.3,28.5,,2022-03-03 9:00,17,26,28.3,28.5
702,劳魂,2022-03-03 13:00,17.4,26.1,28.3,28.5,,2022-03-03 10:00,17.1,26,28.3,28.5
702,劳魂,2022-03-03 14:00,17.1,26.1,28.3,28.5,,2022-03-03 11:00,17.3,26,28.3,28.5
702,劳魂,2022-03-03 15:00,17,26.1,28.3,28.5,,2022-03-03 12:00,17.4,26,28.3,28.5
702,劳魂,2022-03-03 16:00,16.9,26.1,28.3,28.5,,2022-03-03 13:00,17.4,26.1,28.3,28.5
702,劳魂,2022-03-03 17:00,16.8,26.1,28.3,28.5,,2022-03-03 14:00,17.1,26.1,28.3,28.5
702,劳魂,2022-03-03 18:00,16.8,26.3,28.3,28.5,,2022-03-03 15:00,17,26.1,28.3,28.5
702,劳魂,2022-03-03 19:00,16.8,26.3,28.3,28.5,,2022-03-03 16:00,16.9,26.1,28.3,28.5
702,劳魂,2022-03-03 20:00,16.8,26.3,28.3,28.5,,2022-03-03 17:00,16.8,26.1,28.3,28.5
702,劳魂,2022-03-03 21:00,16.9,26.1,28.3,28.5,,2022-03-03 18:00,16.8,26.3,28.3,28.5
702,劳魂,2022-03-03 22:00,17,26.1,28.3,28.5,,2022-03-03 19:00,16.8,26.3,28.3,28.5
702,劳魂,2022-03-03 23:00,17,26.1,28.3,28.5,,2022-03-03 20:00,16.8,26.3,28.3,28.5
702,劳魂,2022-03-04 0:00,17.1,26.1,28.3,28.5,,2022-03-03 21:00,16.9,26.1,28.3,28.5
702,劳魂,2022-03-04 1:00,17.1,26.1,28.3,28.5,,2022-03-03 22:00,17,26.1,28.3,28.5
702,劳魂,2022-03-04 2:00,17.1,26.1,28.3,28.5,,2022-03-03 23:00,17,26.1,28.3,28.5
702,劳魂,2022-03-04 3:00,17.1,26.1,28.3,28.5,,2022-03-04 0:00,17.1,26.1,28.3,28.5
702,劳魂,2022-03-04 4:00,17,26.1,28.3,28.5,,2022-03-04 1:00,17.1,26.1,28.3,28.5
702,劳魂,2022-03-04 5:00,17,26,28.3,28.5,,2022-03-04 2:00,17.1,26.1,28.3,28.5
702,劳魂,2022-03-04 6:00,17,26,28.3,28.5,,2022-03-04 3:00,17.1,26.1,28.3,28.5
702,劳魂,2022-03-04 7:00,17,26,28.3,28.5,,2022-03-04 4:00,17,26.1,28.3,28.5
702,劳魂,2022-03-04 8:00,17,26,28.3,28.5,,2022-03-04 5:00,17,26,28.3,28.5
702,劳魂,2022-03-04 9:00,17,26,28.3,28.5,,2022-03-04 6:00,17,26,28.3,28.5
702,劳魂,2022-03-04 10:00,17,26,28.3,28.5,,2022-03-04 7:00,17,26,28.3,28.5
702,劳魂,2022-03-04 11:00,17.1,26,28.3,28.5,,2022-03-04 8:00,17,26,28.3,28.5
702,劳魂,2022-03-04 12:00,17.1,26,28.3,28.5,,2022-03-04 9:00,17,26,28.3,28.5
702,劳魂,2022-03-04 13:00,16.9,26,28.3,28.5,,2022-03-04 10:00,17,26,28.3,28.5
702,劳魂,2022-03-04 14:00,16.6,26.1,28.3,28.5,,2022-03-04 11:00,17.1,26,28.3,28.5
702,劳魂,2022-03-04 15:00,16.5,26.1,28.3,28.5,,2022-03-04 12:00,17.1,26,28.3,28.5
702,劳魂,2022-03-04 16:00,16.4,26.1,28.3,28.5,,2022-03-04 13:00,16.9,26,28.3,28.5
702,劳魂,2022-03-04 17:00,16.3,26.1,28.3,28.5,,2022-03-04 14:00,16.6,26.1,28.3,28.5
702,劳魂,2022-03-04 18:00,16.1,26.1,28.3,28.5,,2022-03-04 15:00,16.5,26.1,28.3,28.5
702,劳魂,2022-03-04 19:00,17.4,26.1,28.3,28.5,,2022-03-04 16:00,16.4,26.1,28.3,28.5
702,劳魂,2022-03-04 20:00,17.4,26.1,28.3,28.5,,2022-03-04 17:00,16.3,26.1,28.3,28.5
702,劳魂,2022-03-04 21:00,17.4,26.1,28.3,28.5,,2022-03-04 18:00,16.1,26.1,28.3,28.5
702,劳魂,2022-03-04 22:00,17.5,26.1,28.3,28.5,,2022-03-04 19:00,17.4,26.1,28.3,28.5
702,劳魂,2022-03-04 23:00,17.4,26.1,28.3,28.5,,2022-03-04 20:00,17.4,26.1,28.3,28.5
702,劳魂,2022-03-05 0:00,17.4,26.1,28.3,28.5,,2022-03-04 21:00,17.4,26.1,28.3,28.5
702,劳魂,2022-03-05 1:00,17.4,26.1,28.3,28.5,,2022-03-04 22:00,17.5,26.1,28.3,28.5
702,劳魂,2022-03-05 2:00,17.5,26.1,28.3,28.5,,2022-03-04 23:00,17.4,26.1,28.3,28.5
702,劳魂,2022-03-05 3:00,17.5,26,28.3,28.5,,2022-03-05 0:00,17.4,26.1,28.3,28.5
702,劳魂,2022-03-05 4:00,17.5,26,28.3,28.5,,2022-03-05 1:00,17.4,26.1,28.3,28.5
702,劳魂,2022-03-05 5:00,17.5,26,28.3,28.5,,2022-03-05 2:00,17.5,26.1,28.3,28.5
702,劳魂,2022-03-05 6:00,17.5,26,28.3,28.5,,2022-03-05 3:00,17.5,26,28.3,28.5
702,劳魂,2022-03-05 7:00,17.5,26,28.3,28.5,,2022-03-05 4:00,17.5,26,28.3,28.5
702,劳魂,2022-03-05 8:00,17.5,26,28.3,28.5,,2022-03-05 5:00,17.5,26,28.3,28.5
702,劳魂,2022-03-05 9:00,17.5,26,28.3,28.5,,2022-03-05 6:00,17.5,26,28.3,28.5
702,劳魂,2022-03-05 10:00,17.5,25.9,28.3,28.5,,2022-03-05 7:00,17.5,26,28.3,28.5
702,劳魂,2022-03-05 11:00,17.5,25.9,28.3,28.5,,2022-03-05 8:00,17.5,26,28.3,28.5
702,劳魂,2022-03-05 12:00,17.4,26,28.3,28.5,,2022-03-05 9:00,17.5,26,28.3,28.5
702,劳魂,2022-03-05 13:00,17.1,26,28.3,28.5,,2022-03-05 10:00,17.5,25.9,28.3,28.5
702,劳魂,2022-03-05 14:00,17,26,28.3,28.5,,2022-03-05 11:00,17.5,25.9,28.3,28.5
702,劳魂,2022-03-05 15:00,16.9,26,28.3,28.5,,2022-03-05 12:00,17.4,26,28.3,28.5
702,劳魂,2022-03-05 16:00,16.9,26,28.3,28.5,,2022-03-05 13:00,17.1,26,28.3,28.5
702,劳魂,2022-03-05 17:00,16.8,26,28.3,28.5,,2022-03-05 14:00,17,26,28.3,28.5
702,劳魂,2022-03-05 18:00,16.8,26,28.3,28.5,,2022-03-05 15:00,16.9,26,28.3,28.5
702,劳魂,2022-03-05 19:00,16.8,26,28.3,28.5,,2022-03-05 16:00,16.9,26,28.3,28.5
702,劳魂,2022-03-05 20:00,16.8,26,28.3,28.5,,2022-03-05 17:00,16.8,26,28.3,28.5
702,劳魂,2022-03-05 21:00,16.8,25.9,28.3,28.5,,2022-03-05 18:00,16.8,26,28.3,28.5
702,劳魂,2022-03-05 22:00,16.6,25.9,28.3,28.5,,2022-03-05 19:00,16.8,26,28.3,28.5
702,劳魂,2022-03-05 23:00,16.6,25.9,28.3,28.5,,2022-03-05 20:00,16.8,26,28.3,28.5
702,劳魂,2022-03-06 1:00,16.6,25.9,28.3,28.5,,2022-03-05 21:00,16.8,25.9,28.3,28.5
702,劳魂,2022-03-06 2:00,16.5,25.8,28.3,28.5,,2022-03-05 22:00,16.6,25.9,28.3,28.5
702,劳魂,2022-03-06 3:00,16.3,25.8,28.3,28.5,,2022-03-05 23:00,16.6,25.9,28.3,28.5
702,劳魂,2022-03-06 4:00,16,25.8,28.3,28.5,,2022-03-06 1:00,16.6,25.9,28.3,28.5
702,劳魂,2022-03-06 5:00,15.6,25.8,28.3,28.5,,2022-03-06 2:00,16.5,25.8,28.3,28.5
702,劳魂,2022-03-06 6:00,15.1,25.8,28.3,28.5,,2022-03-06 3:00,16.3,25.8,28.3,28.5
702,劳魂,2022-03-06 7:00,14.9,25.8,28.3,28.5,,2022-03-06 4:00,16,25.8,28.3,28.5
702,劳魂,2022-03-06 8:00,14.9,25.8,28.3,28.5,,2022-03-06 5:00,15.6,25.8,28.3,28.5
702,劳魂,2022-03-06 9:00,14.9,25.6,28.3,28.5,,2022-03-06 6:00,15.1,25.8,28.3,28.5
702,劳魂,2022-03-06 10:00,15.1,25.6,28.3,28.5,,2022-03-06 7:00,14.9,25.8,28.3,28.5
702,劳魂,2022-03-06 11:00,15.3,25.6,28.3,28.5,,2022-03-06 8:00,14.9,25.8,28.3,28.5
702,劳魂,2022-03-06 12:00,15.4,25.6,28.3,28.5,,2022-03-06 9:00,14.9,25.6,28.3,28.5
702,劳魂,2022-03-06 13:00,15.5,25.6,28.3,28.5,,2022-03-06 10:00,15.1,25.6,28.3,28.5
702,劳魂,2022-03-06 14:00,15.5,25.6,28.3,28.5,,2022-03-06 11:00,15.3,25.6,28.3,28.5
702,劳魂,2022-03-06 15:00,15.4,25.8,28.3,28.5,,2022-03-06 12:00,15.4,25.6,28.3,28.5
702,劳魂,2022-03-06 16:00,15.3,25.8,28.3,28.5,,2022-03-06 13:00,15.5,25.6,28.3,28.5
702,劳魂,2022-03-06 17:00,15.5,25.8,28.3,28.5,,2022-03-06 14:00,15.5,25.6,28.3,28.5
702,劳魂,2022-03-06 18:00,15.8,25.8,28.3,28.5,,2022-03-06 15:00,15.4,25.8,28.3,28.5
702,劳魂,2022-03-06 19:00,15.9,25.8,28.3,28.5,,2022-03-06 16:00,15.3,25.8,28.3,28.5
702,劳魂,2022-03-06 20:00,15.9,25.8,28.3,28.5,,2022-03-06 17:00,15.5,25.8,28.3,28.5
702,劳魂,2022-03-06 21:00,15.9,25.8,28.3,28.5,,2022-03-06 18:00,15.8,25.8,28.3,28.5
702,劳魂,2022-03-06 22:00,15.9,25.6,28.3,28.5,,2022-03-06 19:00,15.9,25.8,28.3,28.5
702,劳魂,2022-03-06 23:00,15.9,25.6,28.3,28.5,,2022-03-06 20:00,15.9,25.8,28.3,28.5
702,劳魂,2022-03-07 0:00,15.9,25.6,28.3,28.5,,2022-03-06 21:00,15.9,25.8,28.3,28.5
702,劳魂,2022-03-07 1:00,15.9,25.6,28.3,28.5,,2022-03-06 22:00,15.9,25.6,28.3,28.5
702,劳魂,2022-03-07 2:00,15.8,25.6,28.3,28.5,,2022-03-06 23:00,15.9,25.6,28.3,28.5
702,劳魂,2022-03-07 3:00,15.7,25.6,28.3,28.5,,2022-03-07 0:00,15.9,25.6,28.3,28.5
702,劳魂,2022-03-07 4:00,15.6,25.6,28.2,28.5,,2022-03-07 1:00,15.9,25.6,28.3,28.5
702,劳魂,2022-03-07 5:00,15.5,25.6,28.1,28.5,,2022-03-07 2:00,15.8,25.6,28.3,28.5
702,劳魂,2022-03-07 6:00,15.4,25.5,28.1,28.5,,2022-03-07 3:00,15.7,25.6,28.3,28.5
702,劳魂,2022-03-07 7:00,15.3,25.5,28.1,28.5,,2022-03-07 4:00,15.6,25.6,28.2,28.5
702,劳魂,2022-03-07 8:00,15.3,25.5,28.1,28.5,,2022-03-07 5:00,15.5,25.6,28.1,28.5
702,劳魂,2022-03-07 9:00,15.3,25.5,28.1,28.5,,2022-03-07 6:00,15.4,25.5,28.1,28.5
702,劳魂,2022-03-07 10:00,15.3,25.5,28.1,28.5,,2022-03-07 7:00,15.3,25.5,28.1,28.5
702,劳魂,2022-03-07 11:00,15.3,25.5,28.1,28.5,,2022-03-07 8:00,15.3,25.5,28.1,28.5
702,劳魂,2022-03-07 12:00,15.3,25.5,28.1,28.5,,2022-03-07 9:00,15.3,25.5,28.1,28.5
702,劳魂,2022-03-07 13:00,15.4,25.5,28.1,28.5,,2022-03-07 10:00,15.3,25.5,28.1,28.5
702,劳魂,2022-03-07 14:00,15.3,25.5,28.1,28.5,,2022-03-07 11:00,15.3,25.5,28.1,28.5
702,劳魂,2022-03-07 15:00,15.2,25.5,28.1,28.5,,2022-03-07 12:00,15.3,25.5,28.1,28.5
702,劳魂,2022-03-07 16:00,15.1,25.6,28.1,28.5,,2022-03-07 13:00,15.4,25.5,28.1,28.5
702,劳魂,2022-03-07 17:00,15,25.6,28.1,28.5,,2022-03-07 14:00,15.3,25.5,28.1,28.5
702,劳魂,2022-03-07 18:00,15.3,25.6,28.1,28.5,,2022-03-07 15:00,15.2,25.5,28.1,28.5
702,劳魂,2022-03-07 19:00,15.4,25.6,28.1,28.5,,2022-03-07 16:00,15.1,25.6,28.1,28.5
702,劳魂,2022-03-07 20:00,15.5,25.6,28.1,28.5,,2022-03-07 17:00,15,25.6,28.1,28.5
702,劳魂,2022-03-07 21:00,15.6,25.6,28.1,28.5,,2022-03-07 18:00,15.3,25.6,28.1,28.5
702,劳魂,2022-03-07 22:00,15.6,25.6,28.1,28.5,,2022-03-07 19:00,15.4,25.6,28.1,28.5
702,劳魂,2022-03-07 23:00,15.6,25.6,28.1,28.5,,2022-03-07 20:00,15.5,25.6,28.1,28.5
702,劳魂,2022-03-08 0:00,15.6,25.5,28.1,28.5,,2022-03-07 21:00,15.6,25.6,28.1,28.5
702,劳魂,2022-03-08 1:00,15.6,25.5,28.1,28.5,,2022-03-07 22:00,15.6,25.6,28.1,28.5
702,劳魂,2022-03-08 2:00,15.6,25.5,28.1,28.5,,2022-03-07 23:00,15.6,25.6,28.1,28.5
702,劳魂,2022-03-08 3:00,15.6,25.5,28.1,28.5,,2022-03-08 0:00,15.6,25.5,28.1,28.5
702,劳魂,2022-03-08 4:00,15.6,25.5,28.1,28.5,,2022-03-08 1:00,15.6,25.5,28.1,28.5
702,劳魂,2022-03-08 5:00,15.5,25.5,28.1,28.5,,2022-03-08 2:00,15.6,25.5,28.1,28.5
702,劳魂,2022-03-08 6:00,15.4,25.5,28.1,28.5,,2022-03-08 3:00,15.6,25.5,28.1,28.5
702,劳魂,2022-03-08 7:00,15.3,25.5,28.1,28.5,,2022-03-08 4:00,15.6,25.5,28.1,28.5
702,劳魂,2022-03-08 8:00,15.1,25.4,28.1,28.5,,2022-03-08 5:00,15.5,25.5,28.1,28.5
702,劳魂,2022-03-08 9:00,15.1,25.4,28.1,28.5,,2022-03-08 6:00,15.4,25.5,28.1,28.5
702,劳魂,2022-03-08 10:00,15.2,25.4,28.1,28.5,,2022-03-08 7:00,15.3,25.5,28.1,28.5
702,劳魂,2022-03-08 11:00,15.3,25.4,28.1,28.4,,2022-03-08 8:00,15.1,25.4,28.1,28.5
702,劳魂,2022-03-08 12:00,15.4,25.4,28.1,28.4,,2022-03-08 9:00,15.1,25.4,28.1,28.5
702,劳魂,2022-03-08 13:00,15.3,25.4,28.1,28.4,,2022-03-08 10:00,15.2,25.4,28.1,28.5
702,劳魂,2022-03-08 14:00,15.1,25.5,28.1,28.4,,2022-03-08 11:00,15.3,25.4,28.1,28.4
702,劳魂,2022-03-08 15:00,14.9,25.5,28.1,28.4,,2022-03-08 12:00,15.4,25.4,28.1,28.4
702,劳魂,2022-03-08 16:00,14.9,25.5,28.1,28.4,,2022-03-08 13:00,15.3,25.4,28.1,28.4
702,劳魂,2022-03-08 17:00,15.4,25.6,28.1,28.4,,2022-03-08 14:00,15.1,25.5,28.1,28.4
702,劳魂,2022-03-08 18:00,15.4,25.6,28.1,28.4,,2022-03-08 15:00,14.9,25.5,28.1,28.4
702,劳魂,2022-03-08 19:00,15.4,25.6,28.1,28.4,,2022-03-08 16:00,14.9,25.5,28.1,28.4
702,劳魂,2022-03-08 20:00,15.5,25.6,28.1,28.5,,2022-03-08 17:00,15.4,25.6,28.1,28.4
702,劳魂,2022-03-08 21:00,15.6,25.6,28.1,28.5,,2022-03-08 18:00,15.4,25.6,28.1,28.4
702,劳魂,2022-03-08 22:00,15.6,25.5,28.1,28.5,,2022-03-08 19:00,15.4,25.6,28.1,28.4
702,劳魂,2022-03-08 23:00,15.6,25.5,28.1,28.5,,2022-03-08 20:00,15.5,25.6,28.1,28.5
702,劳魂,2022-03-09 0:00,15.7,25.5,28.1,28.5,,2022-03-08 21:00,15.6,25.6,28.1,28.5
702,劳魂,2022-03-09 1:00,15.7,25.5,28.1,28.5,,2022-03-08 22:00,15.6,25.5,28.1,28.5
702,劳魂,2022-03-09 2:00,15.7,25.5,28.1,28.5,,2022-03-08 23:00,15.6,25.5,28.1,28.5
702,劳魂,2022-03-09 3:00,15.8,25.5,28.1,28.5,,2022-03-09 0:00,15.7,25.5,28.1,28.5
702,劳魂,2022-03-09 4:00,15.8,25.4,28.1,28.5,,2022-03-09 1:00,15.7,25.5,28.1,28.5
702,劳魂,2022-03-09 5:00,15.8,25.4,28.1,28.5,,2022-03-09 2:00,15.7,25.5,28.1,28.5
702,劳魂,2022-03-09 6:00,15.7,25.4,28.1,28.5,,2022-03-09 3:00,15.8,25.5,28.1,28.5
702,劳魂,2022-03-09 7:00,15.6,25.4,28.1,28.5,,2022-03-09 4:00,15.8,25.4,28.1,28.5
702,劳魂,2022-03-09 8:00,15.6,25.4,28.1,28.4,,2022-03-09 5:00,15.8,25.4,28.1,28.5
702,劳魂,2022-03-09 9:00,15.6,25.4,28.1,28.4,,2022-03-09 6:00,15.7,25.4,28.1,28.5
702,劳魂,2022-03-09 10:00,15.6,25.4,28.1,28.4,,2022-03-09 7:00,15.6,25.4,28.1,28.5
702,劳魂,2022-03-09 11:00,15.6,25.4,28.1,28.4,,2022-03-09 8:00,15.6,25.4,28.1,28.4
702,劳魂,2022-03-09 12:00,15.4,25.4,28.1,28.4,,2022-03-09 9:00,15.6,25.4,28.1,28.4
702,劳魂,2022-03-09 13:00,15.1,25.4,28.1,28.4,,2022-03-09 10:00,15.6,25.4,28.1,28.4
702,劳魂,2022-03-09 14:00,14.9,25.5,28.1,28.4,,2022-03-09 11:00,15.6,25.4,28.1,28.4
702,劳魂,2022-03-09 15:00,15,25.5,28.1,28.4,,2022-03-09 12:00,15.4,25.4,28.1,28.4
702,劳魂,2022-03-09 16:00,14.9,25.5,28.1,28.4,,2022-03-09 13:00,15.1,25.4,28.1,28.4
702,劳魂,2022-03-09 17:00,14.9,25.5,28.1,28.4,,2022-03-09 14:00,14.9,25.5,28.1,28.4
702,劳魂,2022-03-09 18:00,14.8,25.6,28.1,28.4,,2022-03-09 15:00,15,25.5,28.1,28.4
702,劳魂,2022-03-09 19:00,14.9,25.6,28.1,28.4,,2022-03-09 16:00,14.9,25.5,28.1,28.4
702,劳魂,2022-03-09 20:00,14.9,25.6,28.1,28.4,,2022-03-09 17:00,14.9,25.5,28.1,28.4
702,劳魂,2022-03-09 21:00,15.1,25.5,28.1,28.4,,2022-03-09 18:00,14.8,25.6,28.1,28.4
702,劳魂,2022-03-09 22:00,15,25.5,28.1,28.5,,2022-03-09 19:00,14.9,25.6,28.1,28.4
702,劳魂,2022-03-09 23:00,15,25.5,28.1,28.5,,2022-03-09 20:00,14.9,25.6,28.1,28.4
702,劳魂,2022-03-10 0:00,14.9,25.5,28.1,28.5,,2022-03-09 21:00,15.1,25.5,28.1,28.4
702,劳魂,2022-03-10 1:00,15,25.5,28.1,28.5,,2022-03-09 22:00,15,25.5,28.1,28.5
702,劳魂,2022-03-10 2:00,15,25.4,28.1,28.5,,2022-03-09 23:00,15,25.5,28.1,28.5
702,劳魂,2022-03-10 3:00,14.9,25.4,28.1,28.5,,2022-03-10 0:00,14.9,25.5,28.1,28.5
702,劳魂,2022-03-10 4:00,14.9,25.4,28.1,28.5,,2022-03-10 1:00,15,25.5,28.1,28.5
702,劳魂,2022-03-10 5:00,14.9,25.4,28.1,28.4,,2022-03-10 2:00,15,25.4,28.1,28.5
702,劳魂,2022-03-10 6:00,14.9,25.4,28.1,28.4,,2022-03-10 3:00,14.9,25.4,28.1,28.5
702,劳魂,2022-03-10 7:00,14.9,25.4,28.1,28.4,,2022-03-10 4:00,14.9,25.4,28.1,28.5
702,劳魂,2022-03-10 8:00,15,25.4,28.1,28.4,,2022-03-10 5:00,14.9,25.4,28.1,28.4
702,劳魂,2022-03-11 11:00,10.1,10.1,12.1,12.9,,2022-03-10 6:00,14.9,25.4,28.1,28.4
702,劳魂,2022-03-11 12:00,10.2,10.1,12.1,12.8,,2022-03-10 7:00,14.9,25.4,28.1,28.4
702,劳魂,2022-03-11 13:00,10.2,10.1,12.1,12.8,,2022-03-10 8:00,15,25.4,28.1,28.4
702,劳魂,2022-03-11 14:00,10.5,10.1,12.1,12.8,,2022-03-10 9:00,,,,
702,劳魂,2022-03-11 15:00,10.3,10.2,12.1,12.8,,2022-03-10 10:00,,,,
702,劳魂,2022-03-11 16:00,10.1,10.2,12.1,12.8,,2022-03-10 11:00,,,,
702,劳魂,2022-03-11 17:00,9.9,10.2,12.1,12.8,,2022-03-10 12:00,,,,
702,劳魂,2022-03-11 18:00,9.7,10.2,12.2,12.8,,2022-03-10 13:00,,,,
702,劳魂,2022-03-11 19:00,9.6,10.3,12.2,12.8,,2022-03-10 14:00,,,,
702,劳魂,2022-03-11 20:00,9.6,10.3,12.2,12.8,,2022-03-10 15:00,,,,
702,劳魂,2022-03-11 21:00,9.6,10.3,12.3,12.8,,2022-03-10 16:00,,,,
702,劳魂,2022-03-11 22:00,9.5,10.3,12.3,12.8,,2022-03-10 17:00,,,,
702,劳魂,2022-03-11 23:00,9.5,10.3,12.3,12.8,,2022-03-10 18:00,,,,
702,劳魂,2022-03-12 0:00,9.5,10.3,12.3,12.9,,2022-03-10 19:00,,,,
702,劳魂,2022-03-12 1:00,9.6,10.3,12.4,12.9,,2022-03-10 20:00,,,,
702,劳魂,2022-03-12 2:00,9.6,10.3,12.4,12.9,,2022-03-10 21:00,,,,
702,劳魂,2022-03-12 3:00,9.6,10.3,12.4,12.9,,2022-03-10 22:00,,,,
702,劳魂,2022-03-12 4:00,9.6,10.3,12.4,12.9,,2022-03-10 23:00,,,,
702,劳魂,2022-03-12 5:00,9.6,10.3,12.4,12.9,,2022-03-11 1:00,,,,
702,劳魂,2022-03-12 6:00,9.6,10.3,12.4,12.9,,2022-03-11 2:00,,,,
702,劳魂,2022-03-12 7:00,9.6,10.3,12.4,12.9,,2022-03-11 3:00,,,,
702,劳魂,2022-03-12 8:00,9.6,10.3,12.4,12.9,,2022-03-11 4:00,,,,
702,劳魂,2022-03-12 9:00,9.7,10.3,12.4,12.9,,2022-03-11 5:00,,,,
702,劳魂,2022-03-12 10:00,9.7,10.3,12.4,12.9,,2022-03-11 6:00,,,,
702,劳魂,2022-03-12 11:00,9.5,10.3,12.4,12.9,,2022-03-11 7:00,,,,
702,劳魂,2022-03-12 12:00,9.4,10.3,12.4,12.9,,2022-03-11 8:00,,,,
702,劳魂,2022-03-12 13:00,9.5,10.3,12.4,12.9,,2022-03-11 9:00,,,,
702,劳魂,2022-03-12 14:00,9.5,10.3,12.4,12.8,,2022-03-11 10:00,,,,
702,劳魂,2022-03-12 15:00,9.5,10.3,12.4,12.9,,2022-03-11 11:00,10.1,10.1,12.1,12.9
702,劳魂,2022-03-12 16:00,9.5,10.4,12.4,12.9,,2022-03-11 12:00,10.2,10.1,12.1,12.8
702,劳魂,2022-03-12 17:00,9.5,10.4,12.5,12.9,,2022-03-11 13:00,10.2,10.1,12.1,12.8
702,劳魂,2022-03-12 18:00,9.4,10.4,12.5,12.9,,2022-03-11 14:00,10.5,10.1,12.1,12.8
702,劳魂,2022-03-12 19:00,9.4,10.4,12.5,12.9,,2022-03-11 15:00,10.3,10.2,12.1,12.8
